date_time,declination,distance
2022-01-01 01:00,-24.00907028989053,0.0023984544870758718
2022-01-01 02:00,-24.129304997773463,0.00239799416270119
2022-01-01 03:00,-24.246589384497558,0.0023975544821799475
2022-01-01 04:00,-24.36089547348887,0.0023971355657414393
2022-01-01 05:00,-24.472195876232618,0.002396737529703683
2022-01-01 06:00,-24.580463813962854,0.002396360486420936
2022-01-01 07:00,-24.685673139158293,0.0023960045442321747
2022-01-01 08:00,-24.787798356778374,0.0023956698074119177
2022-01-01 09:00,-24.886814645241188,0.0023953563761226525
2022-01-01 10:00,-24.982697877081836,0.0023950643463675056
2022-01-01 11:00,-25.07542463926629,0.0023947938099462634
2022-01-01 12:00,-25.164972253099844,0.0023945448544115656
2022-01-01 13:00,-25.251318793758145,0.0023943175630268955
2022-01-01 14:00,-25.334443109312193,0.0023941120147270537
2022-01-01 15:00,-25.414324839269295,0.002393928284079338
2022-01-01 16:00,-25.490944432599534,0.002393766441247612
2022-01-01 17:00,-25.564283165166103,0.0023936265519569986
2022-01-01 18:00,-25.63432315658747,0.0023935086774599336
2022-01-01 19:00,-25.701047386419027,0.0023934128745064444
2022-01-01 20:00,-25.76443970970284,0.002393339195313303
2022-01-01 21:00,-25.824484871775134,0.002393287687537213
2022-01-01 22:00,-25.881168522389096,0.0023932583942486525
2022-01-01 23:00,-25.93447722902516,0.0023932513539080815
2022-01-02 00:00,-25.984398489435982,0.0023932666003434046
2022-01-02 01:00,-26.03092074334539,0.002393304162731233
2022-01-02 02:00,-26.074033383337355,0.0023933640655772422
2022-01-02 03:00,-26.113726764839555,0.0023934463287007953
2022-01-02 04:00,-26.14999221524142,0.002393550967220484
2022-01-02 05:00,-26.18282204205923,0.0023936779915421733
2022-01-02 06:00,-26.21220954021389,0.0023938274073484725
2022-01-02 07:00,-26.23814899833885,0.0023939992155902518
2022-01-02 08:00,-26.260635704111802,0.002394193412480756
2022-01-02 09:00,-26.279665948632292,0.002394409989491049
2022-01-02 10:00,-26.295237029793306,0.0023946489333480426
2022-01-02 11:00,-26.30734725468535,0.0023949102260336585
2022-01-02 12:00,-26.31599594094781,0.002395193844787054
2022-01-02 13:00,-26.321183417180798,0.0023954997621083948
2022-01-02 14:00,-26.322911022300207,0.002395827945764019
2022-01-02 15:00,-26.321181103910735,0.0023961783587943607
2022-01-02 16:00,-26.315997015665268,0.0023965509595246103
2022-01-02 17:00,-26.307363113635517,0.002396945701574523
2022-01-02 18:00,-26.295284751697146,0.002397362533873807
2022-01-02 19:00,-26.279768275917743,0.00239780140067642
2022-01-02 20:00,-26.260821017988597,0.0023982622415792566
2022-01-02 21:00,-26.238451287711293,0.0023987449915407323
2022-01-02 22:00,-26.212668364524042,0.0023992495809025635
2022-01-02 23:00,-26.18348248813823,0.002399775935412684
2022-01-03 00:00,-26.15090484824923,0.0024003239762510455
2022-01-03 01:00,-26.114947573384306,0.002400893620055812
2022-01-03 02:00,-26.07562371889948,0.0024014847789527076
2022-01-03 03:00,-26.03294725413421,0.0024020973605857377
2022-01-03 04:00,-25.98693304879347,0.00240273126814902
2022-01-03 05:00,-25.937596858524653,0.002403386400421743
2022-01-03 06:00,-25.88495530977034,0.002404062651803078
2022-01-03 07:00,-25.8290258839209,0.002404759912350886
2022-01-03 08:00,-25.769826900759938,0.0024054780678205616
2022-01-03 09:00,-25.707377501302513,0.002406216999705171
2022-01-03 10:00,-25.64169762998532,0.0024069765852792247
2022-01-03 11:00,-25.57280801630366,0.0024077566976423545
2022-01-03 12:00,-25.500730155913,0.002408557205764465
2022-01-03 13:00,-25.42548629121673,0.0024093779745336815
2022-01-03 14:00,-25.347099391486985,0.0024102188648040526
2022-01-03 15:00,-25.26559313256812,0.002411079733446805
2022-01-03 16:00,-25.18099187617531,0.0024119604334007817
2022-01-03 17:00,-25.093320648867014,0.0024128608137256352
2022-01-03 18:00,-25.002605120651026,0.0024137807196566714
2022-01-03 19:00,-24.908871583379543,0.002414719992658563
2022-01-03 20:00,-24.81214692884026,0.002415678470484123
2022-01-03 21:00,-24.712458626685486,0.002416655987230489
2022-01-03 22:00,-24.60983470217213,0.0024176523733992093
2022-01-03 23:00,-24.50430371378062,0.002418667455956124
2022-01-04 00:00,-24.39589473074008,0.002419701058392099
2022-01-04 01:00,-24.28463731047274,0.002420753000786066
2022-01-04 02:00,-24.17056147603471,0.002421823099867807
2022-01-04 03:00,-24.053697693548145,0.0024229111690824813
2022-01-04 04:00,-23.934076849680565,0.0024240170186553343
2022-01-04 05:00,-23.811730229176913,0.002425140455658
2022-01-04 06:00,-23.686689492512745,0.0024262812840753424
2022-01-04 07:00,-23.55898665365485,0.002427439304872324
2022-01-04 08:00,-23.428654058001733,0.0024286143160635047
2022-01-04 09:00,-23.295724360481266,0.0024298061127809153
2022-01-04 10:00,-23.16023050387448,0.0024310144873442513
2022-01-04 11:00,-23.022205697373366,0.0024322392293307828
2022-01-04 12:00,-22.88168339538296,0.0024334801256463597
2022-01-04 13:00,-22.738697276621206,0.0024347369605966203
2022-01-04 14:00,-22.59328122349738,0.0024360095159583514
2022-01-04 15:00,-22.44546930182875,0.0024372975710522543
2022-01-04 16:00,-22.295295740878128,0.002438600902815346
2022-01-04 17:00,-22.142794913770786,0.0024399192858733515
2022-01-04 18:00,-21.988001318249037,0.002441252492614471
2022-01-04 19:00,-21.830949557832177,0.002442600293262212
2022-01-04 20:00,-21.67167432338868,0.0024439624559495195
2022-01-04 21:00,-21.510210375078373,0.002445338746792545
2022-01-04 22:00,-21.346592524748658,0.0024467289299644574
