date_time,declination,distance
2022-01-01 01:00,-23.72596309746764,0.002357671319458801
2022-01-01 02:00,-23.829303135628514,0.0023589036643661904
2022-01-01 03:00,-23.910413216377048,0.0023619280068019172
2022-01-01 04:00,-23.971646745645536,0.002366514298411832
2022-01-01 05:00,-24.016502611829473,0.002372335627197788
2022-01-01 06:00,-24.04933372437205,0.002378991005356493
2022-01-01 07:00,-24.075006760054254,0.0023860324666087353
2022-01-01 08:00,-24.0985518163645,0.0023929942961858196
2022-01-01 09:00,-24.124833945606987,0.0023994222922654245
2022-01-01 10:00,-24.158268012785776,0.0024049012193494736
2022-01-01 11:00,-24.202587303995184,0.0024090789759795574
2022-01-01 12:00,-24.260667355056643,0.0024116863825321437
2022-01-01 13:00,-24.33440091466481,0.0024125518437056034
2022-01-01 14:00,-24.424618019848793,0.0024116104268755985
2022-01-01 15:00,-24.531046277092702,0.0024089071194400317
2022-01-01 16:00,-24.652309615047887,0.0024045942022232407
2022-01-01 17:00,-24.78596782329497,0.002398922829729776
2022-01-01 18:00,-24.928602864569932,0.002392229073134273
2022-01-01 19:00,-25.075959974686384,0.00238491488678496
2022-01-01 20:00,-25.223150752372923,0.0023774247219010697
2022-01-01 21:00,-25.364920895985723,0.0023702188328669355
2022-01-01 22:00,-25.49597674497794,0.002363744679091873
2022-01-01 23:00,-25.611353205953474,0.00235840816934309
2022-01-02 00:00,-25.706793212609718,0.0023545467536502497
2022-01-02 01:00,-25.779098946307,0.002352406459297624
2022-01-02 02:00,-25.826411268055296,0.0023521248243352595
2022-01-02 03:00,-25.84837874134372,0.002353721275429136
2022-01-02 04:00,-25.846191422654357,0.0023570958553220654
2022-01-02 05:00,-25.822474515670834,0.0023620364161367345
2022-01-02 06:00,-25.781058083318207,0.0023682335862418367
2022-01-02 07:00,-25.726655925576935,0.0023753021236837734
2022-01-02 08:00,-25.6644956462122,0.0023828067903843638
2022-01-02 09:00,-25.599941794954287,0.0023902906646833385
2022-01-02 10:00,-25.538146453202344,0.002397303841556558
2022-01-02 11:00,-25.483750057685597,0.0024034306908303914
2022-01-02 12:00,-25.440643204590394,0.0024083141739950553
2022-01-02 13:00,-25.41179038245351,0.0024116760831392136
2022-01-02 14:00,-25.39911047404165,0.0024133324040987647
2022-01-02 15:00,-25.403406656203433,0.002413203289337338
2022-01-02 16:00,-25.424339376836787,0.002411317348579376
2022-01-02 17:00,-25.46043931905696,0.002407810140223096
2022-01-02 18:00,-25.509161420735822,0.002402916899686186
2022-01-02 19:00,-25.56698481084298,0.0023969597025801175
2022-01-02 20:00,-25.62956567746665,0.0023903294597415487
2022-01-02 21:00,-25.691949425905637,0.0023834633975839854
2022-01-02 22:00,-25.74884415782153,0.0023768189948856085
2022-01-02 23:00,-25.79494930215384,0.0023708457071142065
2022-01-03 00:00,-25.825322017369135,0.0023659561663720574
2022-01-03 01:00,-25.835751933671354,0.0023624988296837165
2022-01-03 02:00,-25.82310519523775,0.002360734179297062
2022-01-03 03:00,-25.7855951645891,0.0023608164836559646
2022-01-03 04:00,-25.72294210123718,0.002362782768902828
2022-01-03 05:00,-25.636397825973344,0.0023665500461100583
2022-01-03 06:00,-25.528631161128075,0.0023719210668925773
2022-01-03 07:00,-25.4034909209779,0.0023785980629292165
2022-01-03 08:00,-25.265680071855996,0.002386203198567007
2022-01-03 09:00,-25.120383543102665,0.0023943039401229673
2022-01-03 10:00,-24.972891944551197,0.002402441277851538
2022-01-03 11:00,-24.82825577238988,0.002410158723152953
2022-01-03 12:00,-24.69099289738042,0.0024170301919055914
2022-01-03 13:00,-24.564859839868202,0.002422685196924221
2022-01-03 14:00,-24.452687319840898,0.0024268301301180596
2022-01-03 15:00,-24.356274276357663,0.0024292647570175485
2022-01-03 16:00,-24.27633218475258,0.002429893337771119
2022-01-03 17:00,-24.212472406524515,0.0024287300199930997
2022-01-03 18:00,-24.163232385409973,0.0024258983310508214
2022-01-03 19:00,-24.126140500345702,0.00242162475515443
2022-01-03 20:00,-24.097823040828587,0.002416226544992636
2022-01-03 21:00,-24.074158874307496,0.002410094118944245
2022-01-03 22:00,-24.050486850504765,0.00240366865559651
2022-01-03 23:00,-24.021867065610156,0.002397415824241312
2022-01-04 00:00,-23.98338964232782,0.0023917969670541367
2022-01-04 01:00,-23.93051450042885,0.0023872394318460773
2022-01-04 02:00,-23.85941472339772,0.002384108073157731
2022-01-04 03:00,-23.767287592542658,0.0023826801088070266
2022-01-04 04:00,-23.652594436790405,0.002383125458354513
2022-01-04 05:00,-23.515195413834572,0.0023854943539617333
2022-01-04 06:00,-23.356358331520894,0.00238971341206791
2022-01-04 07:00,-23.178639097223734,0.002395590561660563
2022-01-04 08:00,-22.98565079454626,0.0024028283674768897
2022-01-04 09:00,-22.78175376922747,0.0024110445078928335
2022-01-04 10:00,-22.571706929308338,0.0024197975885881
2022-01-04 11:00,-22.36031977556049,0.0024286161615613296
2022-01-04 12:00,-22.152137087980005,0.0024370287774203377
2022-01-04 13:00,-21.95117687780435,0.002444593075904395
2022-01-04 14:00,-21.760730572215294,0.0024509222346971566
2022-01-04 15:00,-21.583225007341845,0.002455707466370805
2022-01-04 16:00,-21.420139971472434,0.002458735611539177
2022-01-04 17:00,-21.271972893708842,0.0024599011836913915
2022-01-04 18:00,-21.13824314323653,0.002459212465864408
2022-01-04 19:00,-21.01753122321051,0.0024567914518154018
2022-01-04 20:00,-20.907551731626203,0.002452867590231941
2022-01-04 21:00,-20.805262169061812,0.0024477654626507447
2022-01-04 22:00,-20.70701143921919,0.0024418867369171856
