,date_time,declination,distance
0,2022-01-01 01:00,-0.42867298476682597,0.00242617959729986
1,2022-01-01 02:00,-0.4317959441207375,0.0024202808571427846
2,2022-01-01 03:00,-0.43498721983289,0.0024138609279088677
3,2022-01-01 04:00,-0.43817617920791035,0.0024072952220313276
4,2022-01-01 05:00,-0.4412867503064898,0.0024009713254421285
5,2022-01-01 06:00,-0.444242144065356,0.0023952648263015908
6,2022-01-01 07:00,-0.44697010749692956,0.00239051526703903
7,2022-01-01 08:00,-0.4494082953082047,0.0023870038764278985
8,2022-01-01 09:00,-0.4515092307473524,0.0023849347634885645
9,2022-01-01 10:00,-0.45324428681610807,0.002384421101315113
10,2022-01-01 11:00,-0.4546061841858693,0.002385477483329821
11,2022-01-01 12:00,-0.4556096730012915,0.002388019123392087
12,2022-01-01 13:00,-0.4562903107570439,0.0023918679599487526
13,2022-01-01 14:00,-0.4567015116402327,0.002396765103681656
14,2022-01-01 15:00,-0.4569102623723117,0.002402388531230877
15,2022-01-01 16:00,-0.456992029230153,0.0024083745467691447
16,2022-01-01 17:00,-0.4570254035343887,0.0024143413435696484
17,2022-01-01 18:00,-0.45708696235305935,0.00241991299374248
18,2022-01-01 19:00,-0.45724669248442396,0.0024247423384937566
19,2022-01-01 20:00,-0.45756418037941293,0.002428531489556834
20,2022-01-01 21:00,-0.458085643437214,0.0024310489304905703
21,2022-01-01 22:00,-0.45884179042014656,0.002432142481400731
22,2022-01-01 23:00,-0.4598464574146633,0.0024317476367668933
23,2022-01-02 00:00,-0.46109596608058157,0.0024298909954491295
24,2022-01-02 01:00,-0.4625691806753654,0.002426688681019152
25,2022-01-02 02:00,-0.46422828342293243,0.002422339815020915
26,2022-01-02 03:00,-0.4660203265791326,0.002417115275058842
27,2022-01-02 04:00,-0.46787963654361436,0.002411342161609543
28,2022-01-02 05:00,-0.4697311253469072,0.0024053846225080325
29,2022-01-02 06:00,-0.47149449788024544,0.002399621940389583
30,2022-01-02 07:00,-0.4730892290441615,0.0023944250579128546
31,2022-01-02 08:00,-0.4744400371633888,0.002390132962865882
32,2022-01-02 09:00,-0.47548242760393417,0.002387030531185388
33,2022-01-02 10:00,-0.47616776443835407,0.002385329476818436
34,2022-01-02 11:00,-0.4764672904998285,0.0023851539396249153
35,2022-01-02 12:00,-0.4763745858103634,0.0023865319380722456
36,2022-01-02 13:00,-0.47590613206531307,0.0023893934412931115
37,2022-01-02 14:00,-0.475099904471355,0.0023935752324683204
38,2022-01-02 15:00,-0.4740121843606548,0.0023988321271213617
39,2022-01-02 16:00,-0.47271301286040773,0.0024048535669406916
40,2022-01-02 17:00,-0.47128083918554303,0.0024112842067877875
41,2022-01-02 18:00,-0.46979693880838413,0.0024177468905386
42,2022-01-02 19:00,-0.468340100966685,0.0024238663719888857
43,2022-01-02 20:00,-0.46698194808250837,0.0024292922490956824
44,2022-01-02 21:00,-0.46578309498291637,0.002433719793345319
45,2022-01-02 22:00,-0.4647902199982761,0.0024369076180092643
46,2022-01-02 23:00,-0.46403402553830747,0.0024386913956773856
47,2022-01-03 00:00,-0.46352801982032926,0.0024389930789854995
48,2022-01-03 01:00,-0.4632680490697529,0.002437825288352988
49,2022-01-03 02:00,-0.46323253806353526,0.0024352907109480184
50,2022-01-03 03:00,-0.4633834397891324,0.002431576520344709
51,2022-01-03 04:00,-0.4636679344514242,0.0024269439953670873
52,2022-01-03 05:00,-0.4640209367754181,0.0024217137078244664
53,2022-01-03 06:00,-0.46436845366901575,0.0024162468741972497
54,2022-01-03 07:00,-0.4646317722957562,0.0024109237262643453
55,2022-01-03 08:00,-0.4647323512445836,0.0024061200345616212
56,2022-01-03 09:00,-0.4645971477756381,0.0024021831830205492
57,2022-01-03 10:00,-0.4641639699083196,0.002399409394518634
58,2022-01-03 11:00,-0.463386332592727,0.002398023790004555
59,2022-01-03 12:00,-0.462237263065756,0.0023981648802975817
60,2022-01-03 13:00,-0.460711569455262,0.002399874815143124
61,2022-01-03 14:00,-0.45882625996848786,0.0024030962607639625
62,2022-01-03 15:00,-0.4566190467946766,0.002407676197250477
63,2022-01-03 16:00,-0.45414513359703795,0.0024133763038089867
64,2022-01-03 17:00,-0.4514727059634392,0.0024198890271967736
65,2022-01-03 18:00,-0.4486776729902746,0.0024268579874217387
66,2022-01-03 19:00,-0.44583822730189454,0.0024339011135717887
67,2022-01-03 20:00,-0.44302971392264223,0.0024406348298406278
68,2022-01-03 21:00,-0.4403201612852011,0.002446697700415807
69,2022-01-03 22:00,-0.4377666730519376,0.0024517721430130394
70,2022-01-03 23:00,-0.435412743607517,0.002455603079948341
71,2022-01-04 00:00,-0.43328646524899667,0.002458012666059722
72,2022-01-04 01:00,-0.43139954822337395,0.0024589104835928944
73,2022-01-04 02:00,-0.42974707076807817,0.002458298812186497
74,2022-01-04 03:00,-0.428307902566751,0.0024562727699683103
75,2022-01-04 04:00,-0.4270457853700443,0.0024530152933254
76,2022-01-04 05:00,-0.4259110918950332,0.002448787097687285
77,2022-01-04 06:00,-0.4248433023003375,0.0024439119594191236
78,2022-01-04 07:00,-0.42377422301990836,0.0024387578934058295
79,2022-01-04 08:00,-0.4226319172110879,0.0024337150742651135
80,2022-01-04 09:00,-0.4213452199057305,0.002429171646848753
81,2022-01-04 10:00,-0.4198485866177649,0.0024254888600961024
82,2022-01-04 11:00,-0.41808689741127014,0.002422977186578939
83,2022-01-04 12:00,-0.4160197449621881,0.0024218751986931565
84,2022-01-04 13:00,-0.41362471144646107,0.0024223329078038743
