date_time,declination,distance
2022-01-01 01:00,-24.509725978464118,0.0024308102942445565
2022-01-01 02:00,-24.67864015765788,0.0024257903138521974
2022-01-01 03:00,-24.855010700439106,0.002419907005170812
2022-01-01 04:00,-25.03530471675452,0.0024135008984881297
2022-01-01 05:00,-25.2154505921729,0.002406947614689376
2022-01-01 06:00,-25.391064553406828,0.002400635063520798
2022-01-01 07:00,-25.557722761072164,0.0023949392609050177
2022-01-01 08:00,-25.711263904711554,0.0023902002597087045
2022-01-01 09:00,-25.84809852866657,0.0023866998512392726
2022-01-01 10:00,-25.96549460345528,0.002384642721061228
2022-01-01 11:00,-26.06180657419224,0.002384142590230848
2022-01-01 12:00,-26.1366188810466,0.0023852145283388515
2022-01-01 13:00,-26.19078480258137,0.0023877741140239995
2022-01-01 14:00,-26.226355603046656,0.002391643507088785
2022-01-01 15:00,-26.246410141344903,0.0023965638747433
2022-01-01 16:00,-26.25480775763009,0.0024022130763510455
2022-01-01 17:00,-26.255894715087067,0.0024082271288587156
2022-01-01 18:00,-26.254195758767047,0.002414223784231784
2022-01-01 19:00,-26.254118264728532,0.002419826545340042
2022-01-01 20:00,-26.25968901430025,0.002424687590400751
2022-01-01 21:00,-26.274335231041054,0.0024285083142292193
2022-01-01 22:00,-26.300714175818417,0.0024310564726472386
2022-01-01 23:00,-26.34059053776083,0.0024321791914464247
2022-01-02 00:00,-26.394758478518273,0.002431811347583894
2022-01-02 01:00,-26.463005207950612,0.0024299790397655785
2022-01-02 02:00,-26.544114687578418,0.002426798044625574
2022-01-02 03:00,-26.63591254602995,0.002422467319026763
2022-01-02 04:00,-26.7353555322437,0.0024172577782266905
2022-01-02 05:00,-26.83866982341617,0.0024114967715705878
2022-01-02 06:00,-26.941541367905323,0.002405548902603888
2022-01-02 07:00,-27.03935760678972,0.0023997940973658205
2022-01-02 08:00,-27.12749336477302,0.002394604095079274
2022-01-02 09:00,-27.201625208548343,0.0023903187841525448
2022-01-02 10:00,-27.25804980956142,0.0023872239840244504
2022-01-02 11:00,-27.29397516883788,0.0023855323261027005
2022-01-02 12:00,-27.307751397571067,0.002385368770818499
2022-01-02 13:00,-27.299011744981293,0.0023867619942382267
2022-01-02 14:00,-27.268704779466212,0.002389642405394239
2022-01-02 15:00,-27.219013214528545,0.0023938469718006237
2022-01-02 16:00,-27.15317052323068,0.0023991304203003997
2022-01-02 17:00,-27.07519953244784,0.0024051818350431077
2022-01-02 18:00,-26.98960484930558,0.0024116452690973776
2022-01-02 19:00,-26.90105220846845,0.0024181427622868945
2022-01-02 20:00,-26.81406345464233,0.0024242981172263463
2022-01-02 21:00,-26.73274798586418,0.002429759897093577
2022-01-02 22:00,-26.660582574038074,0.002434222322319805
2022-01-02 23:00,-26.600243660248072,0.002437443005839622
2022-01-03 00:00,-26.553490786018013,0.002439256733802548
2022-01-03 01:00,-26.521097180979595,0.0024395847427714887
2022-01-03 02:00,-26.502823394789385,0.0024384391547439973
2022-01-03 03:00,-26.49743150607247,0.0024359224120334435
2022-01-03 04:00,-26.502739912685378,0.002432221719398304
2022-01-03 05:00,-26.51572098295337,0.0024275986699758265
2022-01-03 06:00,-26.53264493360838,0.002422374423025791
2022-01-03 07:00,-26.54927234453661,0.0024169110273668934
2022-01-03 08:00,-26.561094175268877,0.0024115897452513563
2022-01-03 09:00,-26.563611999996603,0.0024067875117246896
2022-01-03 10:00,-26.552643170764732,0.002402852930805753
2022-01-03 11:00,-26.52462734910638,0.002400083413219935
2022-01-03 12:00,-26.47690456344487,0.002398705145224116
2022-01-03 13:00,-26.407932989705095,0.0023988574957528085
2022-01-03 14:00,-26.317418608907033,0.0024005831948161987
2022-01-03 15:00,-26.206338838023854,0.002403825161726088
2022-01-03 16:00,-26.076856392657316,0.0024084302795900534
2022-01-03 17:00,-25.93213482938355,0.00241415978619006
2022-01-03 18:00,-25.776079860603414,0.002420705375403867
2022-01-03 19:00,-25.6130379106598,0.002427709659252767
2022-01-03 20:00,-25.447484458976152,0.0024347893774653265
2022-01-03 21:00,-25.283730282283333,0.0024415596677380626
2022-01-03 22:00,-25.125665820866733,0.0024476577985352876
2022-01-03 23:00,-24.976555011318645,0.0024527649681656515
2022-01-04 00:00,-24.838882132398613,0.0024566250340912646
2022-01-04 01:00,-24.714249772642518,0.002459059308023108
2022-01-04 02:00,-24.60332334587104,0.002459976804148458
2022-01-04 03:00,-24.505817359453328,0.002459379546542329
2022-01-04 04:00,-24.420520151741734,0.002457362730256657
2022-01-04 05:00,-24.345356134886917,0.0024541097023418894
2022-01-04 06:00,-24.27748672550135,0.0024498819042280107
2022-01-04 07:00,-24.21345219370119,0.002445004115118389
2022-01-04 08:00,-24.149355836425226,0.0024398455713683337
2022-01-04 09:00,-24.081088708608696,0.0024347978114399
2022-01-04 10:00,-24.004587648287796,0.002430250395456184
2022-01-04 11:00,-23.916112223819077,0.0024265659387708756
2022-01-04 12:00,-23.812518987847575,0.0024240561291956194
2022-01-04 13:00,-23.691506087637343,0.002422960507615235
2022-01-04 14:00,-23.55179994261262,0.0024234297275551103
2022-01-04 15:00,-23.393259735668476,0.002425514740526238
2022-01-04 16:00,-23.21688484865556,0.002429162889092153
2022-01-04 17:00,-23.024723412174282,0.002434221280979123
2022-01-04 18:00,-22.819693880734018,0.0024404471528503297
2022-01-04 19:00,-22.605342741596083,0.0024475243133024894
2022-01-04 20:00,-22.38556770319473,0.0024550842707669767
2022-01-04 21:00,-22.164336151156878,0.002462730358798091
2022-01-04 22:00,-21.94542413337064,0.002470063080759905
